
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   _trim,_elev |   _trim,ailrn |   _trim,ruddr |   _flap,handl |   _flap,postn |   _slat,ratio |   sbrak,handl |   sbrak,postn |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   thro1,_part |   mixt1,ratio |   rpm_1,engin |   rpm_1,_prop |   ptch1,__deg |   genr1,__0/1 | 
    596.84467 |      43.06681 |      11.45782 |       0.00000 |       2.15151 |      18.15151 |       0.61839 |     116.19865 |     116.03374 |     136.73798 |     132.65004 |     133.71902 |     157.35526 |     157.35527 |       0.21487 |   -3429.46436 |       1.14068 |      -0.09428 |      -0.00195 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02370 |       0.00976 |       0.00723 |     -15.16407 |       3.30062 |     188.69365 |     173.50848 |      46.69812 |    -122.36646 |   10805.10938 |    7534.75391 |       0.00000 |   10805.54590 |      46.00000 |    -124.00000 |   10201.36816 |    3196.71509 |   33613.48828 |     -10.41431 |     -17.07181 |      67.44173 |    2171.95337 |       0.35746 |       0.75000 |       1.00000 |    2768.98657 |    2768.98657 |       0.00000 |       1.00000 | 
    596.94824 |      43.17038 |      11.56140 |       0.00000 |       2.15154 |      18.15154 |       0.61842 |     116.49224 |     116.32840 |     137.07303 |     133.05754 |     134.05688 |     157.74083 |     157.74081 |       0.21539 |   -3414.87476 |       1.14539 |      -0.09534 |      -0.00197 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02424 |       0.00982 |       0.00731 |     -15.02440 |       3.34487 |     188.74680 |     173.56165 |      46.69806 |    -122.36646 |   10799.44629 |    7520.70801 |       0.00000 |   10799.92871 |      46.00000 |    -124.00000 |   10200.28418 |    3194.95386 |   33620.48438 |     -10.50990 |     -16.94312 |      67.63906 |    2195.88818 |       0.36140 |       0.75000 |       1.00000 |    2772.11694 |    2772.11694 |       0.00000 |       1.00000 | 
    597.04858 |      43.27073 |      11.66174 |       0.00000 |       2.15157 |      18.15157 |       0.61845 |     116.77617 |     116.60869 |     137.39131 |     133.44746 |     134.38362 |     158.10710 |     158.10710 |       0.21588 |   -3399.66406 |       1.14994 |      -0.09635 |      -0.00198 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02476 |       0.00987 |       0.00740 |     -14.88613 |       3.38800 |     188.79906 |     173.61392 |      46.69800 |    -122.36648 |   10794.00293 |    7506.70264 |       0.00000 |   10794.42871 |      46.00000 |    -124.00000 |   10199.22559 |    3193.26050 |   33627.28125 |     -10.60339 |     -16.81334 |      67.82750 |    2219.13062 |       0.36522 |       0.75000 |       1.00000 |    2775.09937 |    2775.09937 |       0.00000 |       1.00000 | 
    597.15076 |      43.37290 |      11.76391 |       0.00000 |       2.15160 |      18.15160 |       0.61848 |     117.05830 |     116.88853 |     137.70901 |     133.83945 |     134.70828 |     158.47272 |     158.47272 |       0.21638 |   -3383.09570 |       1.15447 |      -0.09736 |      -0.00200 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02528 |       0.00993 |       0.00748 |     -14.74239 |       3.43216 |     188.85303 |     173.66791 |      46.69794 |    -122.36649 |   10788.50488 |    7492.70459 |       0.00000 |   10788.92383 |      46.00000 |    -124.00000 |   10198.13672 |    3191.54980 |   33634.22266 |     -10.69947 |     -16.67610 |      68.01655 |    2242.85205 |       0.36913 |       0.75000 |       1.00000 |    2778.08447 |    2778.08447 |       0.00000 |       1.00000 | 
    597.25201 |      43.47416 |      11.86517 |       0.00000 |       2.15163 |      18.15163 |       0.61850 |     117.33086 |     117.16040 |     138.01749 |     134.22275 |     135.02194 |     158.82770 |     158.82770 |       0.21686 |   -3365.60889 |       1.15890 |      -0.09834 |      -0.00203 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02578 |       0.00998 |       0.00756 |     -14.59706 |       3.47617 |     188.90727 |     173.72215 |      46.69787 |    -122.36651 |   10783.10254 |    7479.20166 |       0.00000 |   10783.51172 |      46.00000 |    -124.00000 |   10197.04883 |    3189.86865 |   33641.11719 |     -10.79556 |     -16.53507 |      68.20102 |    2266.41431 |       0.37300 |       0.75000 |       1.00000 |    2780.99219 |    2780.99219 |       0.00000 |       1.00000 | 
    597.35510 |      43.57724 |      11.96826 |       0.00000 |       2.15165 |      18.15165 |       0.61853 |     117.60278 |     117.43151 |     138.32495 |     134.60756 |     135.33487 |     159.18152 |     159.18150 |       0.21734 |   -3346.72290 |       1.16334 |      -0.09932 |      -0.00205 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02627 |       0.01003 |       0.00764 |     -14.44623 |       3.52122 |     188.96324 |     173.77814 |      46.69781 |    -122.36652 |   10777.65234 |    7465.07617 |       0.00000 |   10778.06641 |      46.00000 |    -124.00000 |   10195.93066 |    3188.17188 |   33648.16016 |     -10.89427 |     -16.38644 |      68.38579 |    2290.45654 |       0.37696 |       0.75000 |       1.00000 |    2783.89966 |    2783.89966 |       0.00000 |       1.00000 | 
    597.45789 |      43.68003 |      12.07104 |       0.00000 |       2.15168 |      18.15168 |       0.61856 |     117.86966 |     117.69608 |     138.62476 |     134.98558 |     135.64198 |     159.52652 |     159.52650 |       0.21780 |   -3326.81543 |       1.16770 |      -0.10028 |      -0.00207 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02675 |       0.01008 |       0.00773 |     -14.29305 |       3.56639 |     189.01985 |     173.83476 |      46.69775 |    -122.36654 |   10772.26953 |    7451.15332 |       0.00000 |   10772.67285 |      46.00000 |    -124.00000 |   10194.80566 |    3186.49585 |   33655.19922 |     -10.99356 |     -16.23325 |      68.56686 |    2314.47974 |       0.38091 |       0.75000 |       1.00000 |    2786.74609 |    2786.74609 |       0.00000 |       1.00000 | 
    597.56140 |      43.78354 |      12.17456 |       0.00000 |       2.15171 |      18.15171 |       0.61859 |     118.13042 |     117.95663 |     138.91988 |     135.36047 |     135.94206 |     159.86615 |     159.86615 |       0.21826 |   -3305.68774 |       1.17199 |      -0.10121 |      -0.00209 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02723 |       0.01013 |       0.00781 |     -14.13604 |       3.61213 |     189.07764 |     173.89256 |      46.69768 |    -122.36655 |   10766.90137 |    7437.01953 |       0.00000 |   10767.32617 |      46.00000 |    -124.00000 |   10193.66113 |    3184.82397 |   33662.30469 |     -11.09443 |     -16.07400 |      68.74598 |    2338.72656 |       0.38490 |       0.75000 |       1.00000 |    2789.55737 |    2789.55737 |       0.00000 |       1.00000 | 
    597.66205 |      43.88419 |      12.27520 |       0.00000 |       2.15174 |      18.15174 |       0.61862 |     118.37958 |     118.20432 |     139.20021 |     135.71924 |     136.22879 |     160.18875 |     160.18875 |       0.21870 |   -3284.12109 |       1.17608 |      -0.10210 |      -0.00212 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02767 |       0.01018 |       0.00790 |     -13.98082 |       3.65685 |     189.13460 |     173.94952 |      46.69762 |    -122.36657 |   10761.73438 |    7423.63965 |       0.00000 |   10762.16211 |      46.00000 |    -124.00000 |   10192.54102 |    3183.21436 |   33669.23438 |     -11.19334 |     -15.91447 |      68.91692 |    2362.35034 |       0.38879 |       0.75000 |       1.00000 |    2792.23779 |    2792.23779 |       0.00000 |       1.00000 | 
    597.75940 |      43.98154 |      12.37256 |       0.00000 |       2.15177 |      18.15177 |       0.61864 |     118.61504 |     118.43858 |     139.46513 |     136.06070 |     136.49976 |     160.49361 |     160.49361 |       0.21911 |   -3262.30933 |       1.17998 |      -0.10295 |      -0.00214 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02809 |       0.01022 |       0.00798 |     -13.82834 |       3.70031 |     189.19041 |     174.00536 |      46.69756 |    -122.36658 |   10756.78906 |    7410.36426 |       0.00000 |   10757.19629 |      46.00000 |    -124.00000 |   10191.44531 |    3181.67334 |   33675.94922 |     -11.28978 |     -15.75585 |      69.07919 |    2385.24512 |       0.39256 |       0.75000 |       1.00000 |    2794.78052 |    2794.78052 |       0.00000 |       1.00000 | 
    597.85632 |      44.07846 |      12.46948 |       0.00000 |       2.15179 |      18.15179 |       0.61867 |     118.84454 |     118.66649 |     139.72272 |     136.39513 |     136.76385 |     160.79004 |     160.79004 |       0.21951 |   -3239.67188 |       1.18378 |      -0.10377 |      -0.00216 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02850 |       0.01026 |       0.00807 |     -13.67431 |       3.74381 |     189.24672 |     174.06168 |      46.69750 |    -122.36660 |   10751.91602 |    7397.31543 |       0.00000 |   10752.31543 |      46.00000 |    -124.00000 |   10190.34668 |    3180.15430 |   33682.65234 |     -11.38654 |     -15.59376 |      69.23767 |    2408.08203 |       0.39632 |       0.75000 |       1.00000 |    2797.26172 |    2797.26172 |       0.00000 |       1.00000 | 
    597.95258 |      44.17472 |      12.56573 |       0.00000 |       2.15182 |      18.15182 |       0.61870 |     119.06593 |     118.88747 |     139.97238 |     136.72162 |     137.01863 |     161.07735 |     161.07735 |       0.21990 |   -3216.29126 |       1.18745 |      -0.10456 |      -0.00218 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02890 |       0.01030 |       0.00816 |     -13.51921 |       3.78721 |     189.30333 |     174.11829 |      46.69744 |    -122.36662 |   10747.12793 |    7384.65869 |       0.00000 |   10747.55371 |      46.00000 |    -124.00000 |   10189.24609 |    3178.66162 |   33689.32422 |     -11.48336 |     -15.42877 |      69.39194 |    2430.80200 |       0.40006 |       0.75000 |       1.00000 |    2799.67676 |    2799.67676 |       0.00000 |       1.00000 | 
    598.05524 |      44.27738 |      12.66839 |       0.00000 |       2.15185 |      18.15185 |       0.61873 |     119.29784 |     119.11754 |     140.23198 |     137.06363 |     137.28551 |     161.37608 |     161.37608 |       0.22030 |   -3190.38135 |       1.19133 |      -0.10539 |      -0.00220 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02931 |       0.01035 |       0.00825 |     -13.35149 |       3.83374 |     189.36452 |     174.17949 |      46.69738 |    -122.36663 |   10742.08008 |    7370.79150 |       0.00000 |   10742.47754 |      46.00000 |    -124.00000 |   10188.06152 |    3177.08716 |   33696.45703 |     -11.58741 |     -15.24846 |      69.55301 |    2455.07886 |       0.40405 |       0.75000 |       1.00000 |    2802.19800 |    2802.19800 |       0.00000 |       1.00000 | 
    598.15356 |      44.37571 |      12.76672 |       0.00000 |       2.15188 |      18.15187 |       0.61875 |     119.51405 |     119.33217 |     140.47401 |     137.38499 |     137.53432 |     161.65460 |     161.65460 |       0.22068 |   -3164.63379 |       1.19495 |      -0.10616 |      -0.00222 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.02969 |       0.01038 |       0.00834 |     -13.18868 |       3.87850 |     189.42390 |     174.23889 |      46.69732 |    -122.36665 |   10737.30371 |    7357.58447 |       0.00000 |   10737.68066 |      46.00000 |    -124.00000 |   10186.91797 |    3175.59692 |   33703.30469 |     -11.68783 |     -15.07165 |      69.70384 |    2478.37280 |       0.40789 |       0.75000 |       1.00000 |    2804.56006 |    2804.56006 |       0.00000 |       1.00000 | 
    598.25104 |      44.47318 |      12.86419 |       0.00000 |       2.15190 |      18.15190 |       0.61878 |     119.72221 |     119.53938 |     140.70752 |     137.69742 |     137.77386 |     161.92334 |     161.92334 |       0.22104 |   -3138.22388 |       1.19846 |      -0.10691 |      -0.00224 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03006 |       0.01042 |       0.00843 |     -13.02527 |       3.92308 |     189.48352 |     174.29852 |      46.69725 |    -122.36666 |   10732.62500 |    7344.90820 |       0.00000 |   10733.00684 |      46.00000 |    -124.00000 |   10185.77344 |    3174.13696 |   33710.10547 |     -11.78809 |     -14.89249 |      69.84997 |    2501.50342 |       0.41169 |       0.75000 |       1.00000 |    2806.85010 |    2806.85010 |       0.00000 |       1.00000 | 
    598.35449 |      44.57663 |      12.96765 |       0.00000 |       2.15193 |      18.15193 |       0.61881 |     119.93765 |     119.75332 |     140.94838 |     138.02228 |     138.02179 |     162.20052 |     162.20053 |       0.22142 |   -3109.23926 |       1.20210 |      -0.10767 |      -0.00227 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03045 |       0.01046 |       0.00852 |     -12.84970 |       3.97062 |     189.54759 |     174.36259 |      46.69719 |    -122.36668 |   10727.72363 |    7331.37793 |       0.00000 |   10728.08594 |      46.00000 |    -124.00000 |   10184.54785 |    3172.60645 |   33717.33984 |     -11.89527 |     -14.69818 |      70.00131 |    2526.09497 |       0.41574 |       0.75000 |       1.00000 |    2809.22241 |    2809.22241 |       0.00000 |       1.00000 | 
    598.45819 |      44.68033 |      13.07135 |       0.00000 |       2.15196 |      18.15196 |       0.61884 |     120.14618 |     119.96143 |     141.18253 |     138.34073 |     138.26176 |     162.46996 |     162.46997 |       0.22178 |   -3079.21729 |       1.20565 |      -0.10841 |      -0.00229 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03081 |       0.01050 |       0.00862 |     -12.67159 |       4.01850 |     189.61269 |     174.42770 |      46.69712 |    -122.36669 |   10722.87793 |    7317.89746 |       0.00000 |   10723.24609 |      46.00000 |    -124.00000 |   10183.30859 |    3171.09302 |   33724.60938 |     -12.00349 |     -14.49922 |      70.14906 |    2550.78613 |       0.41981 |       0.75000 |       1.00000 |    2811.54053 |    2811.54053 |       0.00000 |       1.00000 | 
    598.55530 |      44.77744 |      13.16845 |       0.00000 |       2.15199 |      18.15199 |       0.61887 |     120.33701 |     120.15066 |     141.39523 |     138.63242 |     138.48137 |     162.71474 |     162.71474 |       0.22211 |   -3050.23901 |       1.20890 |      -0.10909 |      -0.00230 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03115 |       0.01053 |       0.00871 |     -12.50293 |       4.06354 |     189.67441 |     174.48944 |      46.69706 |    -122.36671 |   10718.40234 |    7305.00244 |       0.00000 |   10718.76855 |      46.00000 |    -124.00000 |   10182.13770 |    3169.69458 |   33731.42578 |     -12.10553 |     -14.30921 |      70.28378 |    2573.94409 |       0.42362 |       0.75000 |       1.00000 |    2813.65527 |    2813.65527 |       0.00000 |       1.00000 | 
    598.65497 |      44.87711 |      13.26812 |       0.00000 |       2.15201 |      18.15202 |       0.61889 |     120.52647 |     120.33914 |     141.60690 |     138.92506 |     138.69939 |     162.95831 |     162.95830 |       0.22244 |   -3019.63965 |       1.21214 |      -0.10975 |      -0.00232 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03148 |       0.01057 |       0.00881 |     -12.32801 |       4.10999 |     189.73854 |     174.55359 |      46.69700 |    -122.36672 |   10713.87207 |    7289.98242 |       0.00000 |   10714.23340 |      46.00000 |    -124.00000 |   10180.92676 |    3168.27881 |   33738.43750 |     -12.21096 |     -14.11055 |      70.41835 |    2597.74829 |       0.42753 |       0.75000 |       1.00000 |    2815.77051 |    2815.77051 |       0.00000 |       1.00000 | 
    598.75702 |      44.97916 |      13.37018 |       0.00000 |       2.15204 |      18.15204 |       0.61892 |     120.71454 |     120.52599 |     141.81650 |     139.21750 |     138.91582 |     163.19952 |     163.19954 |       0.22277 |   -2987.42407 |       1.21536 |      -0.11042 |      -0.00234 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03181 |       0.01060 |       0.00890 |     -12.14708 |       4.15777 |     189.80502 |     174.62007 |      46.69693 |    -122.36674 |   10709.30176 |    7272.54395 |       0.00000 |   10709.65234 |      46.00000 |    -124.00000 |   10179.67480 |    3166.84961 |   33745.63281 |     -12.31962 |     -13.90342 |      70.55214 |    2622.15796 |       0.43155 |       0.75000 |       1.00000 |    2817.87695 |    2817.87695 |       0.00000 |       1.00000 | 
    598.85938 |      45.08152 |      13.47253 |       0.00000 |       2.15207 |      18.15207 |       0.61895 |     120.89585 |     120.70718 |     142.01956 |     139.50337 |     139.12447 |     163.43321 |     163.43321 |       0.22308 |   -2954.23047 |       1.21850 |      -0.11105 |      -0.00236 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03213 |       0.01063 |       0.00900 |     -11.96381 |       4.20592 |     189.87254 |     174.68761 |      46.69687 |    -122.36675 |   10704.78809 |    7255.30762 |       0.00000 |   10705.13574 |      46.00000 |    -124.00000 |   10178.40918 |    3165.43774 |   33752.85938 |     -12.42932 |     -13.69201 |      70.68223 |    2646.67651 |       0.43559 |       0.75000 |       1.00000 |    2819.93091 |    2819.93091 |       0.00000 |       1.00000 | 
    598.96265 |      45.18479 |      13.57580 |       0.00000 |       2.15210 |      18.15210 |       0.61898 |     121.07366 |     120.88367 |     142.21719 |     139.78424 |     139.32909 |     163.66063 |     163.66063 |       0.22339 |   -2919.86426 |       1.22156 |      -0.11167 |      -0.00238 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03244 |       0.01066 |       0.00910 |     -11.77715 |       4.25474 |     189.94151 |     174.75659 |      46.69680 |    -122.36677 |   10700.30762 |    7237.85889 |       0.00000 |   10700.67578 |      46.00000 |    -124.00000 |   10177.12012 |    3164.03540 |   33760.16797 |     -12.54071 |     -13.47509 |      70.80929 |    2671.44873 |       0.43966 |       0.75000 |       1.00000 |    2821.94141 |    2821.94141 |       0.00000 |       1.00000 | 
    599.05890 |      45.28104 |      13.67206 |       0.00000 |       2.15213 |      18.15213 |       0.61901 |     121.23293 |     121.04242 |     142.39471 |     140.03893 |     139.51237 |     163.86493 |     163.86490 |       0.22366 |   -2887.05542 |       1.22433 |      -0.11223 |      -0.00240 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03271 |       0.01069 |       0.00919 |     -11.60166 |       4.30045 |     190.00656 |     174.82164 |      46.69674 |    -122.36679 |   10696.19824 |    7221.41455 |       0.00000 |   10696.55762 |      46.00000 |    -124.00000 |   10175.90820 |    3162.74878 |   33766.98828 |     -12.64516 |     -13.26975 |      70.92381 |    2694.56812 |       0.44347 |       0.75000 |       1.00000 |    2823.75952 |    2823.75952 |       0.00000 |       1.00000 | 
    599.15875 |      45.38089 |      13.77191 |       0.00000 |       2.15215 |      18.15215 |       0.61903 |     121.39307 |     121.20130 |     142.57216 |     140.29602 |     139.69666 |     164.06912 |     164.06912 |       0.22394 |   -2852.24219 |       1.22711 |      -0.11278 |      -0.00242 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03299 |       0.01072 |       0.00929 |     -11.41813 |       4.34807 |     190.07483 |     174.88992 |      46.69668 |    -122.36681 |   10692.00391 |    7223.84473 |       0.00000 |   10692.35254 |      46.00000 |    -124.00000 |   10174.63965 |    3161.43481 |   33774.07813 |     -12.75414 |     -13.05360 |      71.03867 |    2718.58228 |       0.44742 |       0.75000 |       1.00000 |    2825.58887 |    2825.58887 |       0.00000 |       1.00000 | 
    599.26239 |      45.48453 |      13.87555 |       0.00000 |       2.15218 |      18.15218 |       0.61906 |     121.55299 |     121.35989 |     142.74902 |     140.55495 |     139.88068 |     164.27266 |     164.27266 |       0.22421 |   -2815.29004 |       1.22989 |      -0.11333 |      -0.00244 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03326 |       0.01075 |       0.00940 |     -11.22611 |       4.39774 |     190.14653 |     174.96164 |      46.69661 |    -122.36682 |   10687.72656 |    7215.20947 |       0.00000 |   10688.05469 |      46.00000 |    -124.00000 |   10173.31152 |    3160.09424 |   33781.44531 |     -12.86791 |     -12.82600 |      71.15351 |    2743.53711 |       0.45153 |       0.75000 |       1.00000 |    2827.42554 |    2827.42554 |       0.00000 |       1.00000 | 
    599.36115 |      45.58329 |      13.97430 |       0.00000 |       2.15221 |      18.15221 |       0.61909 |     121.69877 |     121.50499 |     142.91064 |     140.79413 |     140.04845 |     164.45865 |     164.45863 |       0.22446 |   -2779.32104 |       1.23245 |      -0.11383 |      -0.00246 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03352 |       0.01078 |       0.00949 |     -11.04177 |       4.44529 |     190.21568 |     175.03081 |      46.69655 |    -122.36684 |   10683.72363 |    7207.27246 |       0.00000 |   10684.04492 |      46.00000 |    -124.00000 |   10172.03516 |    3158.83887 |   33788.47656 |     -12.97694 |     -12.60615 |      71.25878 |    2767.34473 |       0.45545 |       0.75000 |       1.00000 |    2829.11743 |    2829.11743 |       0.00000 |       1.00000 | 
    599.45850 |      45.68064 |      14.07165 |       0.00000 |       2.15224 |      18.15224 |       0.61912 |     121.83689 |     121.64227 |     143.06339 |     141.02267 |     140.20740 |     164.63441 |     164.63441 |       0.22470 |   -2743.15698 |       1.23486 |      -0.11430 |      -0.00248 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03375 |       0.01080 |       0.00959 |     -10.85878 |       4.49238 |     190.28464 |     175.09976 |      46.69649 |    -122.36685 |   10679.84766 |    7175.52197 |       0.00000 |   10680.17578 |      46.00000 |    -124.00000 |   10170.76660 |    3157.62280 |   33795.41797 |     -13.08499 |     -12.38669 |      71.35855 |    2790.83911 |       0.45931 |       0.75000 |       1.00000 |    2830.72925 |    2830.72925 |       0.00000 |       1.00000 | 
    599.56018 |      45.78232 |      14.17334 |       0.00000 |       2.15227 |      18.15227 |       0.61914 |     121.97485 |     121.77959 |     143.21590 |     141.25357 |     140.36617 |     164.80992 |     164.80992 |       0.22494 |   -2704.65210 |       1.23729 |      -0.11477 |      -0.00249 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03399 |       0.01083 |       0.00970 |     -10.66639 |       4.54179 |     190.35745 |     175.17259 |      46.69642 |    -122.36687 |   10675.87500 |    7160.85938 |       0.00000 |   10676.19922 |      46.00000 |    -124.00000 |   10169.42969 |    3156.37549 |   33802.67969 |     -13.19844 |     -12.15468 |      71.45845 |    2815.40649 |       0.46336 |       0.75000 |       1.00000 |    2832.35278 |    2832.35278 |       0.00000 |       1.00000 | 
    599.65881 |      45.88095 |      14.27197 |       0.00000 |       2.15229 |      18.15229 |       0.61917 |     122.10305 |     121.90677 |     143.35692 |     141.46977 |     140.51369 |     164.97221 |     164.97221 |       0.22516 |   -2666.60840 |       1.23955 |      -0.11519 |      -0.00251 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03421 |       0.01085 |       0.00980 |     -10.47859 |       4.58994 |     190.42891 |     175.24406 |      46.69636 |    -122.36689 |   10672.09668 |    7146.47119 |       0.00000 |   10672.42578 |      46.00000 |    -124.00000 |   10168.12207 |    3155.18848 |   33809.73438 |     -13.30905 |     -11.92701 |      71.55108 |    2839.26025 |       0.46728 |       0.75000 |       1.00000 |    2833.86914 |    2833.86914 |       0.00000 |       1.00000 | 
    599.75757 |      45.97971 |      14.37072 |       0.00000 |       2.15232 |      18.15232 |       0.61920 |     122.22579 |     122.02833 |     143.49141 |     141.67865 |     140.65494 |     165.12697 |     165.12695 |       0.22536 |   -2627.84839 |       1.24172 |      -0.11560 |      -0.00253 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03441 |       0.01088 |       0.00990 |     -10.28948 |       4.63838 |     190.50124 |     175.31641 |      46.69629 |    -122.36691 |   10668.38672 |    7132.64941 |       0.00000 |   10668.68457 |      46.00000 |    -124.00000 |   10166.80176 |    3154.02246 |   33816.80469 |     -13.42034 |     -11.69659 |      71.63961 |    2863.16699 |       0.47122 |       0.75000 |       1.00000 |    2835.32935 |    2835.32935 |       0.00000 |       1.00000 | 
    599.85571 |      46.07785 |      14.46887 |       0.00000 |       2.15235 |      18.15235 |       0.61923 |     122.34094 |     122.14320 |     143.61832 |     141.87852 |     140.78745 |     165.27301 |     165.27298 |       0.22556 |   -2588.68311 |       1.24377 |      -0.11598 |      -0.00255 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.00000 |       0.03461 |       0.01090 |       0.01000 |     -10.10052 |       4.68673 |     190.57393 |     175.38910 |      46.69623 |    -122.36693 |   10664.77441 |    7118.80518 |       0.00000 |   10665.07520 |      46.00000 |    -124.00000 |   10165.47852 |    3152.88623 |   33823.83984 |     -13.53146 |     -11.46525 |      71.72335 |    2886.94727 |       0.47513 |       0.75000 |       1.00000 |    2836.72339 |    2836.72339 |       0.00000 |       1.00000 | 
